단지번호,단지명,시구,동,원인,최소면적_㎡,최대면적_㎡,준공년월,위도,경도
8095,덕소쌍용,하남시,미사동,c_name_var,106.59,106.59,200011.0,37.578769,127.219985
3590,건영덕소리버파크,하남시,미사동,c_name_var,113.33,113.33,200205.0,37.575846,127.221586
3946,덕소주공3단지,하남시,선동,c_name_var,68.08,68.08,199808.0,37.588883,127.20842
3944,덕소강변삼익,하남시,선동,c_name_var,81.09,81.09,199604.0,37.586667,127.207221
3593,덕소강변현대홈타운,하남시,선동,c_name_var,109.08,109.08,200106.0,37.585199,127.208573
115601,다산신안인스빌퍼스트리버,하남시,선동,c_name_var,110.4,110.45,201906.0,37.595784,127.170196
121615,동탄역중흥에스클래스,화성시 동탄구,금곡동,c_name_var,108.06,108.77,201901.0,37.186194,127.086674
14371,동탄역신미주,화성시 동탄구,금곡동,c_name_var,107.57,107.57,200510.0,37.190931,127.091558
115424,동탄역더샵센트럴시티2차,화성시 동탄구,금곡동,c_name_var,99.51,112.57,201807.0,37.189025,127.089453
109947,동탄역에일린의뜰,화성시 동탄구,금곡동,c_name_var,96.69,108.95,201612.0,37.189247,127.086926
12982,안화동마을주공7단지,화성시 동탄구,능동,c_name_var,68.09,68.09,200405.0,37.213529,127.048981
12959,느치미마을주공2단지,화성시 동탄구,능동,c_name_var,67.11,67.36,200405.0,37.208448,127.042319
25730,진안골마을주공10단지,화성시 동탄구,능동,c_name_var,66.9,66.9,200405.0,37.216204,127.042052
110459,SK뷰파크2차,화성시 동탄구,능동,c_name_var,84.97,85.12,201707.0,37.217105,127.053283
23782,동탄예당마을푸르지오,화성시 동탄구,능동,c_name_var,80.57,82.44,200810.0,37.209773,127.078759
19204,동탄시범한빛마을동탄아이파크,화성시 동탄구,능동,c_name_var,82.58,82.58,200701.0,37.2068,127.07013
23778,동탄숲속마을자연앤데시앙,화성시 동탄구,능동,c_name_var,77.28,79.71,200806.0,37.20712,127.054221
26383,동탄숲속마을모아미래도1단지,화성시 동탄구,능동,c_name_var,77.59,84.1,200801.0,37.206649,127.057404
105746,SK뷰파크,화성시 동탄구,능동,c_name_var,84.24,85.15,201502.0,37.222935,127.056683
23769,행복마을참누리에듀파크,화성시 동탄구,능동,c_name_var,80.06,80.06,200612.0,37.219825,127.052871
9329,행림마을삼성래미안1차,화성시 동탄구,능동,c_name_var,107.32,107.32,200312.0,37.222692,127.048742
26216,능동역경남아너스빌,화성시 동탄구,능동,c_name_var,101.11,111.68,200810.0,37.209703,127.054966
19451,안화동마을주공5단지,화성시 동탄구,능동,c_name_var,95.88,107.36,200409.0,37.210467,127.046957
18431,안화동마을주공9단지,화성시 동탄구,능동,c_name_var,95.47,106.92,200501.0,37.213139,127.044085
9090,병점역에듀포레,화성시 동탄구,능동,c_name_var,106.23,106.23,200404.0,37.20741,127.04548
23764,동탄예당마을롯데캐슬,화성시 동탄구,능동,c_name_var,118.45,118.45,200808.0,37.210163,127.073369
23777,동탄숲속마을능동역리체더포레스트,화성시 동탄구,능동,b_no_trade,116.17,117.11,200801.0,37.210802,127.050423
27210,능동역센트럴경남아너스빌,화성시 동탄구,능동,c_name_var,100.88,111.37,200810.0,37.208098,127.059402
19675,동탄나루마을한화꿈에그린우림필유,화성시 동탄구,능동,c_name_var,110.53,112.8,200709.0,37.19498,127.076889
19357,동탄시범한빛마을삼부르네상스,화성시 동탄구,능동,c_name_var,108.82,109.97,200702.0,37.207824,127.071449
22290,동탄시범한빛마을한화꿈에그린,화성시 동탄구,능동,c_name_var,109.13,109.19,200703.0,37.207748,127.067619
19201,동탄시범한빛마을KCC스위첸,화성시 동탄구,능동,c_name_var,107.18,107.58,200701.0,37.20957,127.068926
9091,진안골마을주공11단지,화성시 동탄구,능동,c_name_var,95.08,106.34,200404.0,37.216821,127.044883
25959,동탄숲속마을광명메이루즈,화성시 동탄구,능동,c_name_var,105.31,105.49,200802.0,37.208924,127.057961
22091,동탄나루마을동탄역유보라여울숲1.0,화성시 동탄구,능동,b_no_trade,100.03,117.93,200709.0,37.194092,127.079659
11472,병점역센트럴뷰,화성시 동탄구,능동,c_name_var,97.13,109.05,200411.0,37.210537,127.043273
25960,능동역이지더원,화성시 동탄구,능동,c_name_var,100.08,105.87,200805.0,37.213146,127.056309
168057,르파비스,화성시 동탄구,목동,c_name_var,71.29,71.29,201711.0,37.183655,127.126343
129864,동탄2디에트르포레,화성시 동탄구,목동,b_no_trade,66.97,66.97,202209.0,37.175513,127.127951
108408,동탄역신안인스빌리베라2차,화성시 동탄구,목동,c_name_var,82.64,82.64,201610.0,37.200544,127.116898
109078,동탄2신도시하우스디더레이크,화성시 동탄구,목동,c_name_var,81.11,81.23,201611.0,37.174111,127.103809
106551,동탄역호반써밋,화성시 동탄구,목동,c_name_var,80.05,80.75,201507.0,37.198209,127.118241
111626,e편한세상동탄,화성시 동탄구,목동,c_name_var,84.77,84.77,201801.0,37.192288,127.126753
115473,힐스테이트동탄,화성시 동탄구,목동,c_name_var,88.51,88.51,201902.0,37.184681,127.120679
106549,동탄역센트럴푸르지오,화성시 동탄구,목동,c_name_var,82.79,83.15,201506.0,37.197235,127.116072
191177,엔에이치에프경남아너스빌,화성시 동탄구,목동,c_name_var,77.77,78.26,201812.0,37.18631,127.127406
111113,동탄2신도시호반베르디움22단지,화성시 동탄구,목동,c_name_var,77.38,78.71,201712.0,37.184749,127.124478
113408,동탄2신도시베라체,화성시 동탄구,목동,c_name_var,80.44,80.46,201810.0,37.19141,127.123891
108370,반도유보라아이비파크3.0,화성시 동탄구,목동,c_name_var,81.33,81.72,201607.0,37.182135,127.105572
115544,동탄더샵레이크에듀타운,화성시 동탄구,목동,b_no_trade,108.23,109.25,201903.0,37.174264,127.10842
109208,시범반도유보라아이비파크4.0,화성시 동탄구,목동,c_name_var,114.58,115.11,201801.0,37.19921,127.114233
112840,동탄금강펜테리움센트럴파크Ⅳ,화성시 동탄구,목동,c_name_var,101.1,114.76,201801.0,37.189635,127.128801
114415,더레이크시티부영2단지,화성시 동탄구,목동,c_name_var,109.97,114.05,201811.0,37.171667,127.115301
106155,동탄역시범대원칸타빌,화성시 동탄구,목동,c_name_var,107.96,108.98,201503.0,37.199308,127.105684
106553,동탄역대원칸타빌포레지움,화성시 동탄구,목동,c_name_var,105.32,111.49,201508.0,37.195822,127.120908
152683,동탄호수공원금강펜테리움센트럴파크Ⅱ,화성시 동탄구,목동,c_name_var,112.89,114.01,201707.0,37.177673,127.115764
109804,호반베르디움센트럴포레,화성시 동탄구,목동,c_name_var,110.14,110.82,201706.0,37.18097,127.117783
106552,동탄역신안인스빌리베라,화성시 동탄구,목동,c_name_var,111.59,112.39,201510.0,37.194257,127.117977
115506,동탄동원로얄듀크2차,화성시 동탄구,목동,c_name_var,98.53,111.77,201903.0,37.187631,127.122503
160319,동탄2LH26단지,화성시 동탄구,목동,c_name_var,97.57,110.98,201611.0,37.176361,127.103478
113538,동탄더레이크팰리스,화성시 동탄구,목동,c_name_var,110.15,114.19,201811.0,37.171528,127.108612
165262,화성동탄2센트럴힐즈동탄,화성시 동탄구,목동,b_no_trade,98.59,111.7,201701.0,37.181502,127.111236
105407,동탄역시범호반써밋,화성시 동탄구,목동,c_name_var,108.69,109.11,201502.0,37.197803,127.109835
110838,동탄역더힐,화성시 동탄구,목동,c_name_var,110.49,111.45,201702.0,37.198177,127.120298
108481,금강펜테리움센트럴파크동탄,화성시 동탄구,목동,c_name_var,110.66,111.03,201607.0,37.180613,127.108816
168399,서희스타힐스엔에이치에프,화성시 동탄구,목동,c_name_var,99.36,112.66,201711.0,37.173276,127.117996
109931,동탄역반도유보라아이비파크5.0,화성시 동탄구,반송동,c_name_var,79.8,79.8,201709.0,37.195254,127.0906
109932,동탄역반도유보라아이비파크6.0,화성시 동탄구,반송동,c_name_var,79.84,79.84,201709.0,37.203988,127.09122
110140,동탄역푸르지오,화성시 동탄구,반송동,c_name_var,98.98,112.39,201706.0,37.208407,127.0895
114379,호수공원역센트럴시티,화성시 동탄구,방교동,c_name_var,83.38,83.38,201905.0,37.167274,127.108752
112401,금호어울림레이크(A91블록),화성시 동탄구,방교동,c_name_var,81.78,82.15,201806.0,37.163247,127.107664
114416,호수공원역센트리체,화성시 동탄구,산척동,c_name_var,83.37,83.37,201812.0,37.167224,127.112541
114417,동탄호수공원역레이크시티,화성시 동탄구,산척동,c_name_var,83.25,83.77,201811.0,37.167818,127.116147
114414,더레이크파크뷰,화성시 동탄구,산척동,c_name_var,83.3,83.8,201811.0,37.170856,127.117918
115471,그린힐반도유보라아이비파크10,화성시 동탄구,산척동,c_name_var,81.63,81.73,201807.0,37.167302,127.129162
117065,제일풍경채에듀앤파크,화성시 동탄구,산척동,c_name_var,82.01,82.01,201808.0,37.158701,127.111455
115950,동탄2아이파크(A100BL),화성시 동탄구,산척동,c_name_var,111.53,111.53,201903.0,37.160029,127.120862
111353,레이크반도유보라아이비파크9.0,화성시 동탄구,산척동,c_name_var,118.93,118.93,201712.0,37.162761,127.11703
115948,동탄2아이파크1단지,화성시 동탄구,산척동,c_name_var,110.74,110.74,201903.0,37.161991,127.120449
115536,레이크힐반도유보라아이비파크10.2,화성시 동탄구,산척동,c_name_var,98.88,107.17,201812.0,37.165537,127.129055
118154,동탄2신도시호반베르디움33차,화성시 동탄구,산척동,c_name_var,103.34,113.22,201807.0,37.157447,127.11185
105405,동탄역시범우남퍼스트빌,화성시 동탄구,여울동,c_name_var,84.61,85.54,201502.0,37.203542,127.100877
110837,동탄역포레너스,화성시 동탄구,여울동,c_name_var,83.37,83.37,201703.0,37.205961,127.116928
110026,동탄역센트럴예미지,화성시 동탄구,여울동,c_name_var,111.31,111.31,201709.0,37.206722,127.105441
106031,동탄역시범한화꿈에그린프레스티지,화성시 동탄구,여울동,c_name_var,110.19,111.96,201509.0,37.19728,127.10255
106690,동탄역시범반도유보라아이비파크1.0,화성시 동탄구,여울동,c_name_var,109.74,111.12,201512.0,37.202332,127.111649
108407,동탄역경남아너스빌,화성시 동탄구,여울동,c_name_var,108.28,108.8,201607.0,37.204872,127.110769
106558,동탄역시범더샵센트럴시티,화성시 동탄구,여울동,c_name_var,113.98,113.98,201508.0,37.1987,127.100329
105414,동탄역센트럴자이,화성시 동탄구,여울동,c_name_var,98.11,115.28,201501.0,37.206888,127.102024
105415,동탄역모아미래도,화성시 동탄구,여울동,c_name_var,109.14,109.2,201501.0,37.202805,127.115299
106154,동탄역시범리슈빌,화성시 동탄구,여울동,c_name_var,111.61,112.35,201501.0,37.202626,127.104662
107542,동탄역시범예미지,화성시 동탄구,여울동,b_no_trade,100.0,116.21,201501.0,37.202514,127.108141
106548,동탄역이지더원,화성시 동탄구,영천동,c_name_var,81.22,82.21,201502.0,37.209349,127.110945
10167,동탄퍼스트파크,화성시 동탄구,영천동,c_name_var,89.05,89.05,200310.0,37.210227,127.109871
112842,동탄역센트럴상록,화성시 동탄구,영천동,c_name_var,82.59,83.07,201706.0,37.208199,127.100681
105416,동탄역KCC스위첸,화성시 동탄구,영천동,c_name_var,108.37,110.51,201502.0,37.201968,127.118416
107651,동탄역반도유보라아이비파크2.0,화성시 동탄구,영천동,c_name_var,98.8,111.06,201602.0,37.209379,127.117023
16291,우림그린빌리지,화성시 만세구,남양읍,c_name_var,80.78,81.93,200106.0,37.20382,126.803919
163398,시티프라디움2차,화성시 만세구,남양읍,c_name_var,80.12,80.43,201802.0,37.210647,126.822411
110293,양우내안애2차에듀타운,화성시 만세구,남양읍,c_name_var,98.8,112.36,201708.0,37.201457,126.823448
26656,남양우림필유,화성시 만세구,남양읍,c_name_var,108.9,108.9,200910.0,37.208176,126.832217
113506,시티프라디움1차,화성시 만세구,남양읍,c_name_var,112.4,112.4,201801.0,37.198727,126.821841
121988,송산신도시모아미래도에듀포레,화성시 만세구,새솔동,c_name_var,110.85,111.1,202006.0,37.27548,126.82851
125004,송산그린시티노블랜드스타빌리지6차,화성시 만세구,새솔동,c_name_var,112.64,112.72,202107.0,37.289265,126.813813
125003,송산그린시티노블랜드리버파크5차,화성시 만세구,새솔동,c_name_var,97.54,112.48,202107.0,37.291281,126.814112
10717,다정마을병점역신한에스빌1단지,화성시 병점구,기산동,c_name_var,88.87,88.87,200510.0,37.209858,127.038425
11455,진안파크자이,화성시 병점구,기산동,c_name_var,109.47,109.47,200409.0,37.217064,127.035866
10543,남수원현대,화성시 병점구,송산동,c_name_var,77.44,77.44,199709.0,37.206514,127.009921
13897,우남블루존,화성시 병점구,송산동,c_name_var,77.49,77.49,199910.0,37.209206,127.008511
141130,우미린센트포레2단지,화성시 병점구,송산동,c_name_var,112.19,113.32,202304.0,37.205337,127.004184
141062,우미린센트포레1단지,화성시 병점구,송산동,c_name_var,112.39,112.63,202303.0,37.20685,127.001373
14372,솔뫼마을한승미메이드,화성시 병점구,송산동,c_name_var,96.52,111.49,200510.0,37.20791,127.014139
19177,병점역동문굿모닝힐,화성시 병점구,송산동,c_name_var,107.39,107.39,200608.0,37.20472,127.021683
141620,봉담자이라피네,화성시 효행구,기안동,c_name_var,79.21,79.21,202310.0,37.221382,126.970302
22211,광도와이드빌,화성시 효행구,기안동,c_name_var,88.27,88.27,200204.0,37.227431,126.975289
125772,화성우방아이유쉘메가시티2단지,화성시 효행구,기안동,c_name_var,83.16,83.16,202205.0,37.222374,126.97775
117278,봉담한신더휴에듀파크,화성시 효행구,기안동,c_name_var,85.48,85.78,201905.0,37.214878,126.967322
18690,다온마을쌍용스윗닷홈,화성시 효행구,기안동,c_name_var,82.33,82.33,200612.0,37.210588,126.969817
129104,에듀시티파라곤,화성시 효행구,기안동,c_name_var,83.45,83.88,202305.0,37.218213,126.968994
11806,"신일,우남클래식타운",화성시 효행구,기안동,b_no_trade,84.48,84.48,199911.0,37.226154,126.971408
109163,봉담센트럴푸르지오,화성시 효행구,기안동,c_name_var,80.92,81.37,201702.0,37.212983,126.968207
151323,봉담자이라젠느,화성시 효행구,기안동,c_name_var,110.82,110.82,202505.0,37.222525,126.967061
26548,봉담아이파크,화성시 효행구,기안동,c_name_var,112.58,112.58,200909.0,37.213244,126.970603
125771,화성우방아이유쉘메가시티1단지,화성시 효행구,기안동,c_name_var,113.23,114.04,202205.0,37.220476,126.978435
25045,동화마을휴먼시아5단지,화성시 효행구,기안동,c_name_var,97.67,112.86,200806.0,37.21345,126.96334
157686,중흥S-클래스센트럴에듀,화성시 효행구,기안동,c_name_var,108.91,109.0,202603.0,37.220974,126.967426
10135,기안마을풍성신미주,화성시 효행구,기안동,c_name_var,98.38,108.18,200406.0,37.221283,126.987508
25088,봉담그대가3단지,화성시 효행구,기안동,c_name_var,101.51,115.16,200811.0,37.215776,126.972721
15234,우림그린빌리지,화성시 효행구,기안동,c_name_var,104.02,104.39,200106.0,37.225622,126.974424
101455,봉담휴먼빌,화성시 효행구,기안동,c_name_var,110.54,111.12,201206.0,37.214546,126.971194
25986,해오름마을봉담그대가1단지,화성시 효행구,기안동,b_no_trade,109.41,109.41,200708.0,37.215412,126.974393
118211,e편한세상신봉담,화성시 효행구,봉담읍,c_name_var,70.22,70.22,201909.0,37.229223,126.940356
137070,화성봉담2엘크루루엘리안,화성시 효행구,봉담읍,b_no_trade,78.24,78.89,202210.0,37.229243,126.944253
138266,중흥에스클래스에듀시티,화성시 효행구,봉담읍,c_name_var,79.76,81.11,202312.0,37.231213,126.940454
126335,봉담2지구중흥S클래스더퍼스트,화성시 효행구,봉담읍,c_name_var,110.39,112.65,202205.0,37.219625,126.944468
24980,호수마을동문굿모닝힐,화성시 효행구,봉담읍,c_name_var,114.44,118.05,200803.0,37.218809,126.952748
25044,동화마을휴먼시아6단지,화성시 효행구,봉담읍,c_name_var,97.29,111.72,200709.0,37.214304,126.95993
9681,청운마을신안인스빌,화성시 효행구,봉담읍,c_name_var,107.71,107.71,200406.0,37.216571,126.948294
134507,중흥에스클래스더센트럴,화성시 효행구,봉담읍,c_name_var,98.34,113.36,202307.0,37.225629,126.94889
15381,수정마을동남메리트,화성시 효행구,봉담읍,c_name_var,102.74,109.91,200207.0,37.223273,126.950094
106204,화성봉담신동아파밀리에,화성시 효행구,봉담읍,c_name_var,111.17,112.14,201507.0,37.222188,126.958094
134508,중흥에스클래스에듀파크,화성시 효행구,봉담읍,c_name_var,108.05,109.43,202307.0,37.231447,126.944491
148023,예미지센트럴에듀,화성시 효행구,비봉면,c_name_var,101.1,111.32,202412.0,37.247241,126.869345
146784,화성비봉호반써밋,화성시 효행구,비봉면,c_name_var,96.75,112.96,202409.0,37.24964,126.868746
148032,우미린더퍼스트,화성시 효행구,비봉면,c_name_var,111.73,113.01,202411.0,37.241995,126.872241
26738,동남훼미리,화성시 효행구,정남면,c_name_var,56.0,56.15,200004.0,37.16148,126.98467
