검색어,단지번호,단지명_검색결과,주소_검색결과,단지명,주소,총세대수,총동수,입주연월,최저층,최고층,주차대수,용적률,건폐율,위도,경도,평형번호,평형명,공급면적_㎡,전용면적_㎡,전용평,전용률_%,세대수,방수,욕실수,현관구조,매매건수,매매가_최저,매매가_최고,매매가_범위,매매_평단가,전세건수,전세가_최저,전세가_최고,전세가_범위,전세_평단가,전세가율_%,월세건수,월세가_범위,관리비_연평균,관리비_여름,관리비_겨울,매물번호,매물명,거래종류,매물가격,매물_공급면적_㎡,매물_전용면적_㎡,층정보,향,동,확인일자,매물특징,중개사
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2626410967,관악드림타운,매매,"11억 8,000",82,60,저/22,남서향,116동,20260515,"24D, 방3, 계단식 구조, 거실방확장, 내부 깔끔함, 입주협의",대경공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2626318018,관악드림타운,매매,12억,82,60,저/22,남향,129동,20260514,기본 상태  방3개  깨끗  입구동  상가인접  생활편리,우리부동산공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2626323911,관악드림타운,매매,"11억 8,000",82,60,저/22,남서향,116동,20260514,24. 거실 작은방 확장 예전 내부올수리,샘터(02-886-3333)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2626134071,관악드림타운,매매,"11억 8,000",82,60,저/22,남서향,116동,20260514,24D 남서향 거실 방확장 예전내부 올수리 실입주 가능,대경공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2625984068,관악드림타운,매매,"11억 8,000",82,60,저/25,남서향,115동,20260513,"거실확장,샷시포함 올수리,교통편리동,입주협의",삼성동아(02-885-0022)단지내공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2625970116,관악드림타운,매매,"11억 8,000",82,60,저/25,남서향,115동,20260513,"24. 계단식, 트인전망,거실확장 샷시포함 올수리, 교통편리동, 입주협의",명도(단지내02-879-1212)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2625088756,관악드림타운,매매,"11억 7,000",82,60,저/22,남서향,116동,20260508,"계단식,방3,거실방확장,예전올수리,트인전망,로얄동,입주협의",삼성동아(02-885-0022)단지내공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2625978097,관악드림타운,매매,"11억 8,000",82,60,저/22,남서향,116동,20260513,"24. 계단식. 방3. 거실,방확장형. 예전올수리.",한강(드림타운02-888-9393)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2625834974,관악드림타운,매매,"11억 8,000",82,60,저/25,남서향,115동,20260512,"24 계단식 방3개, 거실확장 샷시포함 올수리, 버스 정류장 1분",용(02-886-7171단지내)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2625823104,관악드림타운,매매,"11억 8,000",82,60,저/25,남서향,115동,20260512,"정문추천, 24, 신혼부부추천, 샤시포함 거실확장 올수리 ,교통편리,초록",관악센트씨엘정문(877-1002-단지내)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2625057286,관악드림타운,매매,"11억 8,000",82,60,저/22,남서향,116동,20260508,"24, 계단식, 거실 방확장 예전올수리, 최고로얄동, 입주협의",명도(단지내02-879-1212)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2623936997,관악드림타운,매매,"11억 8,000",82,60,저/25,남서향,115동,20260502,"24. 계단식. 거실,방확장. 샷시포함 올수리. 정류장1분. 입주협의",한강(드림타운02-888-9393)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2624630899,관악드림타운,매매,"11억 8,000",82,60,저/25,남서향,115동,20260506,"샷시포함 올수리,거실확장,교통편리동 입주협의",삼성동아(02-885-0022)단지내공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2622434028,관악드림타운,매매,"11억 8,000",82,60,3/25,남서향,115동,20260424,24.남서향.거실확장.샷시포함 올수리.채광조망굿.정류장1분.통학편리동,두산(02-882-3380)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2623962543,관악드림타운,매매,"11억 8,000",82,60,저/25,남서향,115동,20260502,"24. 샤시 포함 확장 올수리. 계단식 방3개,거실에서 트인 전망.",대경공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2623870241,관악드림타운,매매,"11억 8,000",82,60,저/25,남서향,115동,20260502,올수리  입주협의,사계절공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2623740281,관악드림타운,매매,"11억 8,000",82,60,저/25,남서향,115동,20260502,"24.계단식,트인전망,거실확장 샷시포함 올수리,교통편리동,입주협의",명도(단지내02-879-1212)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2623222964,관악드림타운,매매,"11억 8,000",82,60,저/22,남서향,116동,20260429,24D 남서향. 거실 방 확장. 예전 내부 올수리. 입주협의,드림명문공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2623107531,관악드림타운,매매,"11억 8,000",82,60,저/22,남서향,116동,20260428,"24D, 방3, 계단식 구조, 거실방확장, 내부 깔끔함, 입주협의",대경공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2622268018,관악드림타운,매매,"11억 8,000",82,60,저/22,남서향,116동,20260424,"24D 로얄동, 계단식, 확장형 예전 올수리, 입주협의",현대공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2622461202,관악드림타운,매매,"11억 8,000",82,60,저/25,남서향,115동,20260424,"24D 계단식, 샷시 포함 확장 올수리, 조망 채광 굿",현대공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2621791901,관악드림타운,매매,"11억 8,000",82,60,저/25,남서향,115동,20260422,거실확장 샤시포함 올수리 남서향 교통편리,드림타운단지내(02-878-6000)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2621848427,관악드림타운,매매,"11억 8,000",82,60,저/22,남서향,116동,20260422,24판상형 단지내 동선굿 편세권 생활동선이 좋아요,더드림부동산공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2621772365,관악드림타운,매매,"11억 8,000",82,60,저/25,남서향,115동,20260421,"참좋은24, 계단형, 샷시포함올수리, 거실확장, 채광전망굿,정류장1분",참좋은부동산공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2621176637,관악드림타운,매매,"11억 8,000",82,60,저/25,남서향,115동,20260418,"24D, 신혼부부 추천매물, 거실확장, 샷시 포함 내부 올수리",구암(02-888-1700)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2621271045,관악드림타운,매매,"11억 8,000",82,60,저/22,남서향,116동,20260418,"참좋은 25D,계단형, 예전올수리, 채광굿, 거실방확장, 상가인접편리",참좋은부동산공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,3,24D,82.47,60,18.15,73,352,3,1,계단식,38,"11억 7,000",12억,"11억 7,000~12억","(4,690~4,810만원/3.3㎡)",26,"5억 8,000","5억 8,000","5억 8,000","(2,325만원/3.3㎡)",48~50%,0,,144990,177776,115375,2623751261,관악드림타운,매매,"11억 8,000",82,60,저/25,남서향,115동,20260501,"정문추천, 24, 신혼부부추천, 샤시포함 올수리, 신혼부부추천, 높은저층",관악센트씨엘정문(877-1002-단지내)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2626588846,관악드림타운,매매,"10억 9,500",82,59,18/27,서향,132동,20260516,"신혼강추,일부수리,로얄동,입주협의",삼성동아(02-885-0022)단지내공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2626658660,관악드림타운,매매,"10억 9,500",82,59,중/27,남서향,132동,20260516,가격 굿  강추 단지중앙 인기동  씽크대교체 등 부분수리 주방넓은구조,대지부동산(단지내02-887-4949)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2626659311,관악드림타운,매매,"10억 9,500",82,59,중/27,서향,132동,20260516,가격 굿 강추 단지 중앙 인기동 씽크대교체 등 부분수리 이사협의,대지부동산(단지내02-887-4949)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2626863811,관악드림타운,매매,"10억 9,500",82,59,18/27,서향,132동,20260518,"25A 가격굿, 부분수리, 단지중앙 인기동, ATM기 편의점 상가1분",용(02-886-7171단지내)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2626907874,관악드림타운,매매,"10억 9,500",82,59,18/27,서향,132동,20260518,"25, 방2개,주방 넓은구조, 로얄동, 채광,전망좋음,단지중앙 생활편리동",명도(단지내02-879-1212)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2626502871,관악드림타운,매매,"11억 2,000",82,59,18/27,남서향,132동,20260515,25.남서향.싱크대등 부분수리되 깔끔.채광 전망굿.정류장및 상가인접동,두산(02-882-3380)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2625919811,관악드림타운,매매,"12억 2,000",82,59,저/27,남서향,130동,20260513,공동가59A초특급올수리최근  드림타운최상의 동선선호동 귀한매물,더드림부동산공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2626003294,관악드림타운,매매,"11억 1,000",82,59,고/27,서향,130동,20260513,"25. 주방넓은 구조.상가,구암초인접. 기본.",한강(드림타운02-888-9393)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2626697480,관악드림타운,매매,"10억 9,500",82,59,18/27,서향,132동,20260516,추천 착한가격  부분수리 시원한전망 단지중앙동 생활편리,베스트(단지내02-872-2600)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2626648223,관악드림타운,매매,"10억 9,500",82,59,18/27,서향,132동,20260516,25. 방2 주방 넓은 타입. 신혼부부 선호. 부분수리. 단지중앙.,한강(드림타운02-888-9393)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2626204081,관악드림타운,매매,"11억 1,000",82,59,고/27,서향,130동,20260514,"로얄동,상가,유,초등학교 근접,전망나옴,입주협의",삼성동아(02-885-0022)단지내공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2626678209,관악드림타운,매매,"12억 2,000",82,59,저/27,동향,130동,20260516,25 남향 샷시포함확장특올수리 우수학세권,박사(정문02-877-6000)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2626657997,관악드림타운,매매,"11억 1,000",82,59,고/27,서향,130동,20260516,상가인접동  전망 좋아요,사계절공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2626700812,관악드림타운,매매,"11억 1,000",82,59,고/27,서향,130동,20260516,추천 착한가격 시원한뷰 상가가까운인기동,베스트(단지내02-872-2600)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2625343149,관악드림타운,매매,"10억 9,500",82,59,18/27,서향,132동,20260509,"25, 방2개,주방 넓은구조, 로얄동, 채광,전망좋음,단지중앙 생활편리동",명도(단지내02-879-1212)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2626254646,관악드림타운,매매,"11억 1,000",82,59,고/27,서향,130동,20260514,"25A 기본, 하늘맛집 굿, 초중고 통학편리, 편의점 상가1분 생활편리동",용(02-886-7171단지내)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2626094630,관악드림타운,매매,"11억 1,000",82,59,고/27,서향,130동,20260513,25. 기본 중앙동 생활편리 내부깨끗,샘터(02-886-3333)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2626084812,관악드림타운,매매,"11억 1,000",82,59,고/27,서향,130동,20260513,"25. 로얄동, 전망굿, 채광좋음, 유초교 통학편리, 상가인접 생활편리",명도(단지내02-879-1212)공인중개사사무소
관악드림타운,2987,관악드림타운,서울시 관악구 봉천동,관악드림타운,서울시 관악구 봉천동,3544,44,20030906,10,27,,267,16,37.490479,126.950561,4,25A,82.93,59.85,18.1,72,324,2,1,복합식,19,"10억 9,500","12억 2,000","10억 9,500~12억 2,000","(4,365~4,863만원/3.3㎡)",0,,,,,,29,"5,000/200~8,000/220",144627,177331,115087,2625836017,관악드림타운,매매,"10억 9,500",82,59,중/27,남서향,132동,20260512,25. 부분수리 단지중앙동 입주협의,샘터(02-886-3333)공인중개사사무소
